x,y,c
-73.9938,40.7212,0
-73.9825,40.7731,0
-73.9898,40.7674,0
-73.9913,40.7504,0
-73.9781,40.7636,0
-74.0011,40.7519,0
-73.9847,40.748,0
-73.9912,40.7561,0
-73.9812,40.7581,0
-73.9941,40.7355,0
-73.9648,40.808,0
-73.9783,40.7638,0
-74.007,40.7079,0
-73.9428,40.7147,0
-73.9788,40.7366,0
-73.9846,40.7543,0
-73.9705,40.7544,0
-73.9951,40.7396,0
-73.9487,40.7738,0
-73.9616,40.7739,0
-73.9474,40.7794,0
-73.9888,40.7292,0
-73.9797,40.741,0
-73.9658,40.7686,0
-73.9497,40.7806,0
-73.9538,40.7708,0
-73.9536,40.7711,0
-73.9606,40.7814,0
-73.9848,40.6965,0
-73.9754,40.7538,0
-73.9646,40.8073,0
-74.0042,40.7219,0
-73.9855,40.7471,0
-73.9877,40.7499,0
-73.971,40.7584,0
-73.9996,40.7539,0
-73.9639,40.7571,0
-73.9888,40.7368,0
-74.0079,40.7402,0
-73.9738,40.7477,0
-73.9734,40.752,0
-73.986,40.7589,0
-73.9687,40.6931,0
-73.9959,40.7217,0
-73.9512,40.7703,0
-73.9838,40.7408,0
-73.977,40.7471,0
-73.9592,40.7753,0
-73.9807,40.7451,0
-73.9729,40.7909,0
-73.902,40.7638,0
-73.9746,40.7529,0
-73.9978,40.7361,0
-73.9925,40.6941,0
-73.9893,40.7681,0
-73.9807,40.7748,0
-73.9552,40.7777,0
-73.9848,40.7744,0
-73.9888,40.7571,0
-74.0087,40.7261,0
-74.0127,40.7044,0
-73.988,40.7379,0
-73.9626,40.7556,0
-73.9793,40.7869,0
-73.9911,40.7334,0
-73.9827,40.7481,0
-73.9669,40.7697,0
-73.9604,40.8078,0
-73.9404,40.7505,0
-73.9752,40.7654,0
-73.9757,40.7606,0
-73.9576,40.7855,0
-73.9786,40.7561,0
-73.9622,40.8105,0
-73.985,40.742,0
-73.981,40.7798,0
-73.979,40.7527,0
-73.9757,40.7919,0
-73.9513,40.7827,0
-73.9853,40.7696,0
-73.9852,40.763,0
-73.9765,40.7641,0
-73.9949,40.75,0
-73.9789,40.6786,0
-73.9866,40.7488,0
-73.9878,40.7327,0
-73.9576,40.7695,0
-73.8633,40.7699,0
-73.9784,40.7513,0
-73.9998,40.7435,0
-73.9423,40.7627,0
-73.9872,40.7251,0
-73.9828,40.762,0
-73.9829,40.782,0
-73.9751,40.7632,0
-73.993,40.7335,0
-73.9854,40.7599,0
-73.9811,40.7597,0
-73.986,40.746,0
-74.0018,40.7507,0
-74.0103,40.7207,0
-73.9563,40.7813,0
-73.9773,40.7744,0
-73.9551,40.7733,0
-73.9948,40.7277,0
-73.9838,40.7255,0
-73.9933,40.7298,0
-73.9523,40.7704,0
-73.9909,40.6861,0
-73.9775,40.7424,0
-73.9802,40.7554,0
-73.9812,40.7742,0
-73.984,40.7409,0
-73.9635,40.8089,0
-74.0032,40.7269,0
0,0,1
-73.9869,40.7337,0
-73.8254,40.7581,1
-74.0022,40.7155,0
-73.9991,40.7448,0
-73.9912,40.7446,0
-74.0063,40.7183,0
-73.9916,40.7498,0
-73.986,40.7226,0
-73.9592,40.7748,0
-73.9878,40.7443,0
-73.9713,40.7562,0
-73.9713,40.7554,0
-73.9795,40.7764,0
-73.7767,40.6455,0
-73.9819,40.7383,0
-73.9876,40.7327,0
-73.9716,40.7819,0
-73.994,40.762,0
-73.9906,40.7486,0
-73.9886,40.7316,0
-73.982,40.7615,0
-73.9803,40.743,0
-73.9795,40.7348,0
-73.9903,40.7572,0
-74.0036,40.7262,0
-73.9628,40.7582,0
-73.965,40.7725,0
-73.9983,40.7556,0
-74.0082,40.7387,0
-73.9828,40.7629,0
-74.0085,40.7361,0
-73.9872,40.7562,0
-73.9661,40.8052,0
-73.9898,40.7605,0
-73.9611,40.7778,0
-73.9872,40.7702,0
-74.0085,40.7388,0
-73.9976,40.73,0
-73.9403,40.8041,0
-73.9819,40.7525,0
-73.9851,40.7277,0
-73.9702,40.7839,0
-74.002,40.7247,0
-74.0065,40.7415,0
-73.9711,40.7627,0
-74.0074,40.7411,0
-73.9821,40.7312,0
-73.9966,40.727,0
-74.0095,40.7261,0
-73.9867,40.7394,0
-73.9643,40.7562,0
-73.9844,40.7429,0
-74.0065,40.7405,0
-73.9935,40.7218,0
-73.9788,40.7667,0
-73.9887,40.7373,0
-73.9725,40.7499,0
-73.9738,40.7579,0
-73.9834,40.7611,0
-74.0503,40.7265,0
-73.9742,40.7418,0
-74.0035,40.7428,0
-73.9947,40.739,0
-73.9452,40.8077,0
-73.9374,40.7581,0
-74.0057,40.7458,0
-73.9894,40.7263,0
-73.9447,40.8075,0
-73.979,40.772,0
-73.9825,40.7691,0
-73.9693,40.7855,0
-73.9838,40.7379,0
-73.9988,40.7454,0
-73.995,40.7251,0
-73.9937,40.7592,0
-73.9854,40.7643,0
-73.9967,40.7422,0
-73.9982,40.7506,0
-73.9864,40.7574,0
-74.0061,40.7274,0
-73.9653,40.755,0
-73.9871,40.7253,0
-74.0147,40.682,0
-73.9844,40.7371,0
-73.9606,40.7704,0
-73.998,40.7242,0
0,0,1
-73.994,40.7513,0
-73.9163,40.7698,0
-73.9913,40.7558,0
-73.9285,40.8114,0
-73.9918,40.7544,0
-73.9872,40.7389,0
-74.0088,40.7039,0
-73.9902,40.7567,0
-73.9568,40.7711,0
-74.0028,40.7065,0
-73.9781,40.7457,0
-74.0094,40.7221,0
-73.9656,40.8053,0
-73.9699,40.7655,0
-73.985,40.7281,0
-73.9864,40.7465,0
-73.79,40.6469,0
-73.9508,40.7862,0
-73.937,40.7581,0
-73.995,40.7342,0
-73.9601,40.7759,0
-73.9916,40.7333,0
-73.9689,40.7861,0
-73.9947,40.735,0
-73.9544,40.7782,0
-73.9844,40.7371,0
-73.9775,40.7462,0
-73.9822,40.7683,0
-73.9685,40.7675,0
-73.982,40.7685,0
-73.9781,40.7525,0
-73.9923,40.743,0
-73.9802,40.7461,0
-73.7768,40.6459,0
-73.9926,40.7238,0
-74.0006,40.7203,0
-73.9548,40.7674,0
-73.9495,40.7842,0
-73.978,40.7523,0
-73.9828,40.7274,0
-73.9516,40.7708,0
0,0,1
-73.7767,40.6452,0
-74.0077,40.7429,0
-73.9855,40.7584,0
-73.7919,40.6554,0
-73.9572,40.7666,0
-73.9826,40.7311,0
-73.9775,40.7842,0
-73.951,40.711,0
-73.9821,40.7684,0
-73.9945,40.7349,0
-73.9894,40.7396,0
-73.9559,40.7797,0
-73.8854,40.7731,0
-73.9766,40.7646,0
-73.9623,40.7564,0
-73.9906,40.7617,0
-74.0086,40.7141,0
-73.9483,40.7821,0
-74.0045,40.7422,0
-73.9714,40.7488,0
-73.9838,40.7428,0
-73.9995,40.7337,0
-73.9928,40.7611,0
-73.9827,40.7456,0
-73.9729,40.7435,0
-73.9912,40.7148,0
-74.0077,40.7151,0
-74.0105,40.7208,0
-73.9891,40.7552,0
-73.9528,40.7721,0
-73.9176,40.7799,0
-73.9858,40.7468,0
-73.967,40.7608,0
-73.9932,40.7577,0
-73.9862,40.7721,0
-73.9859,40.7407,0
-73.7838,40.6487,0
-73.981,40.7445,0
0,0,1
-73.9812,40.7738,0
-74.0041,40.7333,0
-73.9992,40.7177,0
-73.9479,40.7707,0
-73.9292,40.7932,0
-73.9904,40.7179,0
-73.9763,40.7605,0
-73.9976,40.7365,0
-73.9929,40.7478,0
-73.9524,40.7839,0
-74.0021,40.7403,0
-73.9451,40.7789,0
-73.9702,40.7564,0
-73.9856,40.7407,0
-74.0061,40.7446,0
-73.9867,40.734,0
-73.985,40.7475,0
-73.9786,40.7244,0
-74.009,40.7153,0
-73.9759,40.7559,0
-74.0013,40.7311,0
-73.9971,40.7224,0
-74.0012,40.7418,0
-73.9793,40.7635,0
-73.9808,40.7819,0
-73.9595,40.7693,0
-73.9683,40.7556,0
-73.9946,40.7502,0
-73.9832,40.7619,0
-73.9874,40.733,0
-73.9627,40.7727,0
-73.9546,40.7752,0
-74.01,40.7353,0
-73.9919,40.7273,0
-73.9859,40.7638,0
-73.9948,40.7505,0
-73.9829,40.7716,0
-73.9882,40.7571,0
-74.0078,40.8094,0
-73.9973,40.7367,0
-73.9943,40.751,0
-73.9793,40.7626,0
-73.9836,40.7671,0
-73.9945,40.7168,0
-74.0062,40.7342,0
-73.9684,40.7992,0
-73.9458,40.7805,0
-73.9951,40.7235,0
-74.0111,40.7035,0
-73.975,40.7525,0
-74.0006,40.7372,0
-73.9856,40.7597,0
-73.9891,40.7332,0
-73.9702,40.7565,0
-74.0001,40.7264,0
-73.9859,40.7403,0
-73.9817,40.7626,0
-73.945,40.7782,0
-73.989,40.7367,0
-73.9829,40.742,0
-73.9197,40.7468,0
-73.9554,40.7828,0
-73.9926,40.7564,0
-73.9728,40.756,0
-74.0027,40.7607,0
-73.9649,40.8065,0
-73.9815,40.7634,0
-74.0094,40.7059,0
-73.8745,40.774,0
-73.9987,40.7498,0
-73.9816,40.7326,0
-73.9734,40.765,0
0,0,1
-74.0074,40.7062,0
0,0,1
-74.0064,40.7143,0
-73.9733,40.7439,0
-73.9885,40.7692,0
-73.9912,40.7275,0
-73.9835,40.7381,0
-73.9571,40.7709,0
0,0,1
-73.9713,40.7469,0
-73.9943,40.7513,0
-73.9864,40.7304,0
-79.1702,40.9294,0
-73.9775,40.7464,0
-73.9709,40.7859,0
-73.988,40.7431,0
-73.9761,40.7516,0
-73.9859,40.7229,0
-73.9875,40.7752,0
-73.994,40.7517,0
-73.9608,40.7996,0
-73.991,40.7455,0
-73.9902,40.7317,0
-73.9543,40.7661,0
-73.9789,40.7627,0
-73.9725,40.7493,0
-73.9902,40.7323,0
-73.9975,40.7168,0
-73.9613,40.8022,0
-73.9761,40.7593,0
-74.0016,40.7462,0
-73.994,40.691,0
-73.989,40.7168,0
-73.7887,40.6474,0
-74.02,40.7846,0
-73.8657,40.7712,0
-73.959,40.7639,0
-74.0078,40.7478,0
-73.9558,40.782,0
-73.9949,40.7437,0
-73.9867,40.7225,0
-74.0067,40.7398,0
-73.94,40.8831,0
-73.961,40.7605,0
-73.9571,40.7744,0
-74.0001,40.6784,0
-73.958,40.7104,0
-73.9704,40.762,0
-73.9912,40.7325,0
-73.974,40.7829,0
-74.0087,40.7139,0
-74.016,40.7111,0
-73.9808,40.7377,0
-73.9577,40.7855,0
-73.9781,40.7432,0
-73.9712,40.752,0
-74.1786,40.6957,0
-73.9729,40.7592,0
-73.9832,40.7658,0
-73.9918,40.749,0
-73.9946,40.6899,0
-74.0019,40.7405,0
-74.0063,40.7333,0
-73.9886,40.7621,0
-73.89,40.7528,0
-73.9825,40.7677,0
-73.9743,40.7836,0
-73.9777,40.7552,0
-74.0033,40.7081,0
-73.9731,40.7954,0
-73.9898,40.7416,0
-73.9917,40.735,0
-74.0145,40.7098,0
-73.9868,40.7451,0
-73.9811,40.7691,0
-73.9913,40.7398,0
-73.7897,40.648,0
-73.9588,40.8099,0
-73.9754,40.7553,0
-73.9929,40.7359,0
-73.9951,40.7253,0
-73.9894,40.7566,0
-73.9732,40.7529,0
-73.9786,40.7855,0
-73.9868,40.7599,0
-73.9975,40.7467,0
-74.0101,40.7121,0
-73.9743,40.7504,0
-73.9921,40.7502,0
-74.001,40.7294,0
-73.9875,40.729,0
-73.9515,40.7698,0
-73.9683,40.7622,0
-74.0063,40.7393,0
-73.9965,40.7595,0
-73.9731,40.7936,0
-73.9846,40.7642,0
-73.983,40.7532,0
-73.9664,40.7616,0
-73.9756,40.7494,0
-73.7881,40.6416,0
-73.9989,40.7642,0
-74.0067,40.7056,0
-74.0005,40.7478,0
-73.9998,40.7181,0
-74.0062,40.7342,0
-73.9925,40.7492,0
-73.9791,40.7669,0
0,0,1
-73.9738,40.7642,0
-73.9907,40.7235,0
-73.9895,40.757,0
-73.9758,40.7361,0
-73.9689,40.7699,0
-73.9732,40.7526,0
-73.9874,40.7415,0
-73.9831,40.7653,0
-73.9589,40.7654,0
-74.0079,40.7232,0
-73.9947,40.7451,0
-73.9576,40.7794,0
-73.9967,40.7427,0
0,0,1
-73.9911,40.7493,0
-73.9774,40.7572,0
-73.9598,40.7625,0
-73.9237,40.8498,0
-73.9449,40.7011,0
-73.9783,40.7632,0
-73.9912,40.7507,0
-73.9044,40.7409,0
-73.9937,40.742,0
-73.9835,40.7657,0
-73.9785,40.7879,0
-73.9813,40.764,0
-74.0068,40.7439,0
-73.8638,40.7698,0
-73.9728,40.7559,0
-73.9563,40.7816,0
-73.9847,40.7522,0
-73.9862,40.7305,0
-74.006,40.7357,0
-73.9855,40.7581,0
-74.0059,40.7348,0
-73.8745,40.774,0
-74.005,40.7412,0
-73.9759,40.7508,0
-73.9594,40.7748,0
-73.9679,40.7648,0
-73.9938,40.7566,0
-73.9891,40.7584,0
-73.9824,40.7566,0
-73.9825,40.7756,0
-73.973,40.7512,0
-74.0014,40.7201,0
-73.9817,40.7472,0
-73.9915,40.7355,0
-73.9871,40.7762,0
-73.9889,40.775,0
-74.0071,40.7472,0
-73.9494,40.7812,0
-73.9979,40.7512,0
-73.7876,40.6423,0
-73.9895,40.7417,0
-73.9656,40.762,0
-73.9879,40.7213,0
-73.9746,40.7831,0
-73.9611,40.7566,0
-73.9912,40.7325,0
-73.9757,40.7636,0
-73.9902,40.7461,0
-73.978,40.7524,0
-73.9444,40.788,0
-73.9839,40.7434,0
-74.187,40.7021,0
-73.976,40.7654,0
-73.9818,40.774,0
-73.8657,40.771,0
0,0,1
-73.9668,40.7641,0
-73.984,40.7608,0
-73.9397,40.8108,0
-73.9934,40.7528,0
-73.9898,40.7352,0
-73.9778,40.7423,0
-73.9808,40.7744,0
-73.9549,40.7804,0
-73.9795,40.7661,0
-73.9925,40.7519,0
-73.9815,40.7553,0
-73.9816,40.7527,0
-73.9759,40.7763,0
-73.9568,40.7768,0
-73.9853,40.7447,0
-73.9801,40.7636,0
-73.9899,40.7355,0
-73.9575,40.7615,0
-73.9888,40.75,0
-74.0004,40.7376,0
-74.0076,40.7428,0
-73.9605,40.7781,0
-73.9841,40.7675,0
-73.9567,40.778,0
-73.7887,40.642,0
-73.9806,40.7306,0
-74.0045,40.724,0
-73.9679,40.7667,0
-73.9308,40.8153,0
-73.9975,40.7464,0
-73.9865,40.7564,0
-73.9968,40.7257,0
-73.9919,40.75,0
-73.9762,40.7596,0
-73.784,40.6487,0
-73.9819,40.7594,0
-73.9722,40.7647,0
-73.9958,40.7263,0
-73.9798,40.7662,0
-73.9984,40.7353,0
-74.0075,40.7258,0
-73.9968,40.7476,0
-73.9693,40.774,0
-73.9189,40.743,0
-73.9964,40.7513,0
-73.9542,40.7746,0
-73.9945,40.766,0
-73.9661,40.768,0
-74.0033,40.7242,0
-73.9463,40.7729,0
-73.9484,40.7863,0
-74.0018,40.7196,0
-73.9877,40.7443,0
-74.0101,40.7202,0
-73.9812,40.7792,0
-73.979,40.7503,0
-73.9759,40.7543,0
-73.9498,40.7809,0
-73.9865,40.7539,0
-73.871,40.7737,0
-73.9469,40.7775,0
-73.9739,40.7561,0
-73.7821,40.6446,0
-73.9571,40.8177,0
-73.9798,40.7617,0
-73.9556,40.8044,0
-73.9578,40.7738,0
-73.9844,40.7698,0
-73.9789,40.7525,0
-73.9621,40.7791,0
-73.9857,40.723,0
-73.9694,40.79,0
-73.9853,40.7635,0
-73.9864,40.7453,0
-73.9873,40.7506,0
-73.9941,40.6908,0
-73.9964,40.7531,0
-73.9696,40.7856,0
-73.9946,40.7372,0
-73.9852,40.7358,0
-73.9815,40.7412,0
-73.9703,40.7961,0
-73.8629,40.7688,0
-73.9834,40.768,0
-73.9921,40.7661,0
-73.9896,40.746,0
-73.9971,40.7526,0
-73.9637,40.8082,0
-73.9858,40.727,0
-73.957,40.7806,0
-73.9406,40.6957,0
-73.986,40.7608,0
-73.9546,40.7891,0
-73.9752,40.7458,0
-73.9963,40.7533,0
-73.7766,40.6452,0
-73.9678,40.7921,0
-73.9881,40.7521,0
-73.9806,40.738,0
-73.9132,40.8011,0
0,0,1
-73.9897,40.7565,0
-73.9927,40.7685,0
-73.9431,40.7502,0
-73.9844,40.7402,0
-73.9901,40.741,0
-73.9858,40.7624,0
-73.9923,40.7548,0
-73.8632,40.7688,0
-73.9971,40.7145,0
-73.963,40.7647,0
-73.9818,40.7686,0
-73.9792,40.7374,0
-73.8856,40.7731,0
-73.9692,40.7589,0
-74.0164,40.7048,0
-73.9524,40.7761,0
-73.9801,40.7433,0
-73.9674,40.7604,0
-73.9727,40.7619,0
-74.004,40.7256,0
-73.9667,40.7937,0
-73.9868,40.7256,0
-74.0058,40.7402,0
-73.9541,40.7846,0
-74.0175,40.7047,0
-74.0054,40.7485,0
-73.9831,40.7422,0
-73.9937,40.7525,0
-73.9819,40.7684,0
-73.9963,40.7296,0
-73.9562,40.768,0
-73.9755,40.7607,0
-73.9906,40.7304,0
-73.9733,40.7582,0
-73.9943,40.7352,0
-73.9993,40.7439,0
-73.9778,40.784,0
-73.9798,40.7622,0
-73.9796,40.7611,0
-73.8659,40.7709,0
-73.9569,40.7742,0
-73.9815,40.7309,0
-73.9613,40.7605,0
-73.9685,40.7995,0
-73.9591,40.7747,0
-73.9763,40.7857,0
-73.9792,40.7719,0
-73.9967,40.7529,0
-73.9758,40.7447,0
-73.9699,40.7603,0
-73.9961,40.7593,0
-73.9788,40.7453,0
-73.9633,40.7575,0
-73.9915,40.7389,0
-73.9875,40.7287,0
-73.9872,40.7765,0
-73.976,40.7604,0
-73.9812,40.7293,0
-74.0046,40.7128,0
-74.0034,40.7269,0
-73.9975,40.7194,0
-73.984,40.7383,0
-73.9892,40.6657,0
-73.983,40.763,0
-73.9537,40.7908,0
-73.9822,40.776,0
-73.97,40.7531,0
-73.7818,40.6448,0
-73.9654,40.7744,0
-73.8635,40.7699,0
-73.9912,40.7602,0
-73.9718,40.7537,0
-73.9864,40.7262,0
-73.9558,40.7719,0
-73.9965,40.7237,0
-73.9841,40.7438,0
-73.9898,40.7385,0
-73.9728,40.7953,0
-73.9914,40.7387,0
-74.0115,40.7141,0
-73.9717,40.7974,0
-73.9914,40.7704,0
-73.9738,40.7608,0
-74.0004,40.7288,0
-73.9696,40.7855,0
-73.9704,40.7673,0
-73.9821,40.7782,0
-73.973,40.7483,0
-73.9528,40.7865,0
-74.0069,40.7488,0
-73.9752,40.7587,0
-73.9879,40.7528,0
0,0,1
-74.0089,40.7225,0
-73.9993,40.7265,0
-74.0026,40.7396,0
-73.9833,40.7599,0
-73.984,40.7407,0
-73.9886,40.7227,0
-73.9827,40.7591,0
-73.9802,40.7305,0
-73.9725,40.7651,0
-73.9774,40.7515,0
-73.9788,40.7579,0
-73.9743,40.791,0
-73.9754,40.759,0
-73.9818,40.7685,0
-73.957,40.7742,0
-73.9975,40.7262,0
-73.9832,40.739,0
-73.7889,40.6415,0
-73.9836,40.7372,0
-73.977,40.7799,0
-73.9926,40.7288,0
-73.973,40.758,0
-73.9703,40.7589,0
-73.9915,40.7241,0
-73.9985,40.735,0
-73.9368,40.8374,0
-73.9822,40.7556,0
-74.0155,40.7112,0
-73.9832,40.7561,0
-73.979,40.7411,0
-73.9778,40.7729,0
-73.9749,40.7628,0
-73.9559,40.7821,0
-73.9875,40.7439,0
-73.953,40.8104,0
-73.9788,40.7406,0
-73.9916,40.7554,0
0,0,1
-73.9736,40.7628,0
-73.985,40.7556,0
-73.9658,40.8057,0
-73.9836,40.7661,0
-73.9582,40.7693,0
-73.7903,40.6479,0
-73.9837,40.7495,0
-73.9849,40.7314,0
-73.9647,40.8072,0
-73.9709,40.759,0
-73.9988,40.7299,0
-73.987,40.7685,0
-73.9832,40.7307,0
-73.994,40.7504,0
-73.9511,40.7826,0
-73.9829,40.7733,0
-73.9519,40.7778,0
-73.9545,40.7841,0
-73.9797,40.7663,0
-73.9497,40.7725,0
-73.9859,40.7408,0
-73.9822,40.7628,0
-73.9843,40.7596,0
-73.9605,40.8162,0
-73.9589,40.7649,0
-73.9459,40.7778,0
-74.0059,40.7403,0
-73.9557,40.7761,0
-74.0051,40.748,0
-73.9831,40.7266,0
-73.9815,40.7456,0
-73.9775,40.7513,0
-73.983,40.7646,0
-73.9912,40.7283,0
-73.9899,40.7518,0
-73.978,40.758,0
-73.9631,40.7941,0
-73.9821,40.7682,0
-74.0077,40.7246,0
-73.98,40.7649,0
-73.9849,40.7738,0
-73.9796,40.7863,0
-73.962,40.7596,0
-73.9616,40.7703,0
-73.9667,40.7527,0
-73.9867,40.7629,0
-73.9783,40.7618,0
-73.9823,40.7677,0
-73.9898,40.7523,0
-74.0045,40.7073,0
-73.9879,40.76,0
0,0,1
-73.9913,40.7613,0
-73.9857,40.7729,0
-73.9736,40.7797,0
-73.9581,40.7784,0
-73.9771,40.7564,0
-73.9568,40.7751,0
-73.9799,40.7586,0
-73.9663,40.7619,0
-73.9815,40.7398,0
-73.7769,40.6451,0
-73.987,40.7428,0
-73.9855,40.7675,0
-74.0157,40.7142,0
-73.9833,40.751,0
-73.9939,40.7363,0
-73.8627,40.7689,0
-73.9917,40.7345,0
-73.9807,40.7423,0
-73.7887,40.6483,0
-73.969,40.7698,0
-73.8711,40.7738,0
-73.9682,40.8,0
-73.9898,40.7565,0
-73.991,40.7557,0
-73.9927,40.7484,0
-74.0029,40.7334,0
-73.9745,40.7626,0
-74.0082,40.7383,0
-73.9524,40.7756,0
-73.9932,40.7511,0
-73.9594,40.7675,0
-73.98,40.7807,0
-73.9912,40.7329,0
-73.9674,40.7627,0
-73.987,40.7479,0
-73.9962,40.7461,0
-73.9504,40.8264,0
-73.9914,40.7275,0
-73.9889,40.7368,0
-73.9821,40.7659,0
-73.9898,40.7623,0
-73.9891,40.7354,0
-73.9864,40.746,0
-74.0058,40.7506,0
-73.9744,40.7533,0
-73.9513,40.7859,0
-73.9614,40.8116,0
-73.9701,40.756,0
0,0,1
-73.9868,40.7666,0
-73.8746,40.7741,0
-73.9709,40.7647,0
-73.9466,40.7792,0
-74.0128,40.7025,0
-73.9812,40.7594,0
-73.9677,40.7664,0
-73.9916,40.7351,0
-73.9905,40.7312,0
-73.9889,40.7535,0
-73.9887,40.7224,0
-74.0057,40.74,0
-73.96,40.7583,0
-73.9868,40.7667,0
-73.9796,40.7497,0
-73.9957,40.7534,0
-73.9823,40.757,0
-73.9573,40.7743,0
-73.9298,40.7467,0
-73.9822,40.758,0
-73.9733,40.7927,0
-73.9676,40.6731,0
-73.9932,40.7422,0
-73.9986,40.7199,0
-73.9918,40.744,0
-73.9829,40.7256,0
-73.9909,40.7661,0
-73.9958,40.7596,0
-73.9518,40.7848,0
-73.959,40.781,0
-73.9622,40.7789,0
-73.9966,40.7377,0
-73.9797,40.7712,0
-73.9839,40.7631,0
-73.9754,40.7597,0
-73.9951,40.7179,0
-74.0053,40.7369,0
-73.9541,40.7704,0
-73.9799,40.7347,0
-73.985,40.7592,0
-74.0064,40.7233,0
-73.978,40.7631,0
-73.9912,40.7278,0
-73.9912,40.7606,0
-74.0039,40.7257,0
-73.9558,40.7141,0
-73.926,40.7453,0
-73.9976,40.7351,0
-73.9848,40.7606,0
-73.7188,41.6139,1
-73.9546,40.7867,0
-73.9522,40.769,0
-73.991,40.7505,0
-73.9881,40.7239,0
-73.9724,40.75,0
-73.953,40.8079,0
-73.9922,40.7274,0
-73.9963,40.7381,0
-73.9921,40.744,0
-73.9577,40.7651,0
-73.9882,40.7278,0
-73.9778,40.7718,0
-73.9657,40.7627,0
-73.973,40.7931,0
-73.9806,40.7217,0
-73.9842,40.7613,0
-73.9842,40.7598,0
-73.9806,40.775,0
-73.9729,40.7644,0
-73.9831,40.7461,0
-73.9567,40.7711,0
-73.9798,40.7492,0
-73.9586,40.7747,0
-73.9835,40.762,0
-73.988,40.7488,0
-73.8637,40.7683,0
-73.9625,40.8051,0
-73.9594,40.7634,0
-73.986,40.744,0
-73.9774,40.7538,0
-73.9756,40.7614,0
-73.9945,40.756,0
-73.9933,40.7368,0
-73.9874,40.7761,0
-74.0098,40.712,0
-73.9677,40.8029,0
-73.9996,40.7333,0
-73.9837,40.7386,0
-73.9853,40.7517,0
-73.9695,40.7577,0
-73.9545,40.7896,0
-73.9907,40.7511,0
-73.9971,40.7221,0
-73.9813,40.7812,0
-73.9819,40.7366,0
0,0,1
-73.9859,40.7552,0
-74,40.7616,0
-73.9876,40.7603,0
-73.9732,40.7952,0
-73.9874,40.7529,0
-73.9865,40.7413,0
-73.9401,40.7512,0
-73.9608,40.77,0
-73.982,40.7319,0
-73.9831,40.7576,0
-73.9748,40.7528,0
-73.9811,40.7397,0
-73.9584,40.7766,0
-73.9459,40.8276,0
-74.0065,40.7328,0
-73.986,40.7681,0
-73.9677,40.7528,0
-73.978,40.7294,0
-74.0041,40.7518,0
-73.9827,40.7496,0
-73.9722,40.7452,0
-73.9936,40.7571,0
-73.975,40.7329,0
-73.9876,40.7502,0
-73.9821,40.7712,0
-73.9807,40.7423,0
-73.9964,40.7221,0
-73.9805,40.7749,0
-73.9714,40.7467,0
0,0,1
-73.9731,40.7434,0
-73.9686,40.7618,0
-74.0056,40.7385,0
-73.9914,40.7234,0
-73.9635,40.7744,0
-74.0045,40.7244,0
-73.9704,40.7533,0
-73.9861,40.7585,0
-73.9542,40.7667,0
-73.9922,40.7214,0
-73.9812,40.7414,0
-73.969,40.7576,0
-73.9915,40.7299,0
-74.0079,40.7325,0
-73.9561,40.7787,0
-73.9907,40.7284,0
-73.9726,40.7496,0
-73.9922,40.7362,0
-73.9911,40.7542,0
-73.9967,40.7426,0
-74.0064,40.7333,0
-73.9862,40.7627,0
-73.9782,40.7537,0
-73.9814,40.7816,0
0,0,1
-73.9906,40.7372,0
-74.0029,40.7337,0
-73.9914,40.7701,0
-73.9764,40.7808,0
-73.9569,40.7683,0
-73.9777,40.7547,0
-74.0006,40.7502,0
-73.9713,40.7572,0
-73.9834,40.7215,0
-73.9787,40.7629,0
-73.9967,40.7428,0
-73.9823,40.7418,0
-74.009,40.7127,0
-74.0056,40.7509,0
-73.9808,40.7629,0
-74,40.7428,0
-73.9983,40.7557,0
-73.973,40.7554,0
-74.0038,40.7074,0
-73.9734,40.7646,0
-74.0104,40.7196,0
-74.0119,40.7085,0
-73.9787,40.7298,0
-73.9912,40.7704,0
-73.9762,40.7889,0
-73.9792,40.7473,0
-74.0115,40.7078,0
-73.9896,40.73,0
-73.931,40.7464,0
0,0,1
-73.9816,40.7438,0
-73.9728,40.7592,0
-73.9583,40.7727,0
-73.9924,40.7342,0
-73.9916,40.7273,0
-73.9513,40.7703,0
-73.9916,40.7351,0
-73.9837,40.7604,0
0,0,1
-73.9533,40.7796,0
-73.9536,40.7672,0
-73.973,40.7954,0
-73.9823,40.7638,0
-73.969,40.7641,0
-73.9512,40.7716,0
-73.9526,40.7685,0
-73.9817,40.7437,0
-73.9758,40.7765,0
-73.9934,40.7524,0
-73.9687,40.799,0
-73.9936,40.734,0
-74.0062,40.7038,0
-73.9526,40.7666,0
-73.9643,40.8074,0
-73.9803,40.7661,0
-73.9608,40.7744,0
-73.9715,40.7625,0
-73.9673,40.7636,0
-73.997,40.7375,0
-73.9461,40.7541,0
-73.994,40.7617,0
-73.9777,40.7576,0
-73.9648,40.7538,0
-74.0031,40.7473,0
-73.9467,40.7727,0
-73.9818,40.7792,0
-73.9529,40.7919,0
-73.9692,40.7853,0
-73.9881,40.7236,0
-73.9885,40.725,0
-74.0064,40.7332,0
-73.9566,40.7815,0
-73.9624,40.8051,0
-73.9711,40.7585,0
-73.98,40.7447,0
-73.9885,40.7314,0
-73.9941,40.7516,0
-74.0093,40.7168,0
-73.9887,40.7226,0
-73.9823,40.7683,0
-73.9653,40.8064,0
0,0,1
-74.0111,40.7112,0
-73.981,40.7419,0
